instant,dateday,season,year,month,hour,holiday,weekday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
8902,3/31/2011,2,0,3,21,0,4,1,2,0.28,0.2727,0.93,0.1642,7,53,60
8903,3/31/2011,2,0,3,23,0,4,1,3,0.26,0.2576,1,0.1642,4,23,27
8904,4/1/2011,2,0,4,0,0,5,1,3,0.26,0.2576,1,0.1642,0,6,6
8905,4/1/2011,2,0,4,1,0,5,1,3,0.26,0.2576,1,0.1642,0,4,4
8906,4/1/2011,2,0,4,22,0,5,1,1,0.3,0.303,0.56,0.1642,10,64,74
8907,4/2/2011,2,0,4,3,0,6,0,1,0.24,0.2424,0.7,0.1642,1,8,9
8908,4/2/2011,2,0,4,4,0,6,0,1,0.24,0.2424,0.7,0.1642,0,5,5
8909,4/2/2011,2,0,4,5,0,6,0,2,0.24,0.2424,0.75,0.1642,1,4,5
8910,4/2/2011,2,0,4,10,0,6,0,2,0.36,0.3485,0.57,0.1642,41,113,154
8911,4/2/2011,2,0,4,11,0,6,0,2,0.4,0.4091,0.47,0.1642,72,126,198
8912,4/2/2011,2,0,4,23,0,6,0,1,0.32,0.3182,0.61,0.1642,20,33,53
8913,4/3/2011,2,0,4,8,0,0,0,1,0.34,0.3333,0.57,0.1642,18,44,62
8914,4/7/2011,2,0,4,7,0,4,1,2,0.34,0.3333,0.76,0.1642,8,152,160
8915,4/7/2011,2,0,4,20,0,4,1,1,0.44,0.4394,0.62,0.1642,37,166,203
8916,4/8/2011,2,0,4,2,0,5,1,3,0.34,0.3333,0.76,0.1642,3,10,13
8917,4/8/2011,2,0,4,3,0,5,1,3,0.34,0.3333,0.76,0.1642,0,1,1
8918,4/8/2011,2,0,4,7,0,5,1,3,0.34,0.3333,0.87,0.1642,4,109,113
8919,4/8/2011,2,0,4,8,0,5,1,3,0.34,0.3333,0.87,0.1642,13,208,221
8920,4/9/2011,2,0,4,7,0,6,0,2,0.3,0.303,0.93,0.1642,8,13,21
8921,4/9/2011,2,0,4,8,0,6,0,2,0.32,0.303,0.93,0.1642,7,47,54
8922,4/9/2011,2,0,4,20,0,6,0,2,0.38,0.3939,0.87,0.1642,19,74,93
8923,4/10/2011,2,0,4,16,0,0,0,2,0.52,0.5,0.72,0.1642,135,153,288
8924,4/13/2011,2,0,4,21,0,3,1,1,0.42,0.4242,0.67,0.1642,17,100,117
8925,4/14/2011,2,0,4,8,0,4,1,1,0.42,0.4242,0.58,0.1642,21,316,337
8926,4/14/2011,2,0,4,11,0,4,1,1,0.52,0.5,0.45,0.1642,28,87,115
8927,4/15/2011,2,0,4,7,1,5,0,1,0.4,0.4091,0.71,0.1642,10,139,149
8928,4/16/2011,2,0,4,3,0,6,0,2,0.36,0.3485,0.87,0.1642,5,9,14
8929,4/17/2011,2,0,4,5,0,0,0,1,0.36,0.3485,0.71,0.1642,2,1,3
8930,4/17/2011,2,0,4,23,0,0,0,1,0.44,0.4394,0.67,0.1642,19,37,56
8931,4/18/2011,2,0,4,4,0,1,1,1,0.4,0.4091,0.87,0.1642,2,4,6
8932,4/18/2011,2,0,4,13,0,1,1,2,0.56,0.5303,0.49,0.1642,41,128,169
8933,4/19/2011,2,0,4,11,0,2,1,2,0.54,0.5152,0.68,0.1642,19,53,72
8934,4/19/2011,2,0,4,15,0,2,1,2,0.54,0.5152,0.65,0.1642,44,83,127
8935,4/20/2011,2,0,4,1,0,3,1,1,0.42,0.4242,0.94,0.1642,2,5,7
8936,4/20/2011,2,0,4,2,0,3,1,1,0.42,0.4242,0.94,0.1642,0,2,2
8937,4/20/2011,2,0,4,6,0,3,1,1,0.42,0.4242,0.94,0.1642,2,62,64
8938,4/21/2011,2,0,4,12,0,4,1,1,0.46,0.4545,0.38,0.1642,49,150,199
8939,4/21/2011,2,0,4,17,0,4,1,1,0.5,0.4848,0.29,0.1642,79,402,481
8940,4/22/2011,2,0,4,21,0,5,1,3,0.3,0.303,0.93,0.1642,5,23,28
8941,4/23/2011,2,0,4,6,0,6,0,2,0.34,0.3333,1,0.1642,0,11,11
8942,4/23/2011,2,0,4,7,0,6,0,3,0.34,0.3333,1,0.1642,2,17,19
8943,4/23/2011,2,0,4,23,0,6,0,2,0.54,0.5152,0.88,0.1642,31,86,117
8944,4/24/2011,2,0,4,10,0,0,0,1,0.6,0.5758,0.78,0.1642,118,171,289
8945,4/24/2011,2,0,4,18,0,0,0,1,0.64,0.6061,0.69,0.1642,96,174,270
8946,4/24/2011,2,0,4,21,0,0,0,3,0.54,0.5152,0.94,0.1642,8,53,61
8947,4/24/2011,2,0,4,22,0,0,0,3,0.54,0.5152,1,0.1642,5,40,45
8948,4/28/2011,2,0,4,22,0,4,1,1,0.54,0.5152,0.45,0.1642,34,119,153
8949,4/29/2011,2,0,4,22,0,5,1,1,0.42,0.4242,0.58,0.1642,36,110,146
8950,4/30/2011,2,0,4,1,0,6,0,2,0.44,0.4394,0.54,0.1642,15,59,74
8951,5/1/2011,2,0,5,13,0,0,0,2,0.5,0.4848,0.63,0.1642,123,209,332
8952,5/2/2011,2,0,5,4,0,1,1,1,0.44,0.4394,0.77,0.1642,9,8,17
8953,5/3/2011,2,0,5,6,0,2,1,2,0.52,0.5,0.94,0.1642,7,102,109
8954,5/4/2011,2,0,5,0,0,3,1,3,0.52,0.5,0.77,0.1642,5,22,27
8955,5/4/2011,2,0,5,21,0,3,1,1,0.4,0.4091,0.62,0.1642,17,133,150
8956,5/5/2011,2,0,5,20,0,4,1,1,0.5,0.4848,0.34,0.1642,33,225,258
8957,5/6/2011,2,0,5,0,0,5,1,1,0.44,0.4394,0.44,0.1642,13,43,56
8958,5/6/2011,2,0,5,1,0,5,1,1,0.4,0.4091,0.62,0.1642,8,24,32
8959,5/7/2011,2,0,5,14,0,6,0,3,0.6,0.6212,0.35,0.1642,143,235,378
8960,5/7/2011,2,0,5,18,0,6,0,1,0.58,0.5455,0.37,0.1642,114,175,289
8961,5/9/2011,2,0,5,4,0,1,1,1,0.42,0.4242,0.82,0.1642,0,4,4
8962,5/9/2011,2,0,5,5,0,1,1,1,0.42,0.4242,0.77,0.1642,0,23,23
8963,5/9/2011,2,0,5,9,0,1,1,1,0.54,0.5152,0.56,0.1642,36,142,178
8964,5/13/2011,2,0,5,0,0,5,1,2,0.52,0.5,0.83,0.1642,6,46,52
8965,5/13/2011,2,0,5,1,0,5,1,1,0.52,0.5,0.83,0.1642,5,15,20
8966,5/13/2011,2,0,5,4,0,5,1,3,0.5,0.4848,0.88,0.1642,2,3,5
8967,5/13/2011,2,0,5,7,0,5,1,3,0.5,0.4848,0.88,0.1642,16,141,157
8968,5/13/2011,2,0,5,11,0,5,1,2,0.52,0.5,0.83,0.1642,56,90,146
8969,5/13/2011,2,0,5,15,0,5,1,2,0.52,0.5,0.88,0.1642,56,142,198
8970,5/13/2011,2,0,5,17,0,5,1,3,0.52,0.5,0.88,0.1642,62,429,491
8971,5/13/2011,2,0,5,18,0,5,1,3,0.52,0.5,0.88,0.1642,39,359,398
8972,5/13/2011,2,0,5,21,0,5,1,2,0.52,0.5,0.84,0.1642,24,130,154
8973,5/13/2011,2,0,5,23,0,5,1,3,0.5,0.4848,0.88,0.1642,31,88,119
8974,5/14/2011,2,0,5,4,0,6,0,2,0.5,0.4848,0.82,0.1642,1,4,5
8975,5/14/2011,2,0,5,10,0,6,0,2,0.52,0.5,0.94,0.1642,34,133,167
8976,5/14/2011,2,0,5,15,0,6,0,2,0.54,0.5152,0.94,0.1642,73,221,294
8977,5/14/2011,2,0,5,22,0,6,0,3,0.54,0.5152,0.94,0.1642,7,19,26
8978,5/16/2011,2,0,5,3,0,1,1,1,0.5,0.4848,0.94,0.1642,1,3,4
8979,5/16/2011,2,0,5,6,0,1,1,1,0.52,0.5,0.88,0.1642,11,93,104
8980,5/19/2011,2,0,5,11,0,4,1,3,0.54,0.5152,0.88,0.1642,53,111,164
8981,5/19/2011,2,0,5,15,0,4,1,1,0.56,0.5303,0.78,0.1642,63,125,188
8982,5/19/2011,2,0,5,17,0,4,1,1,0.56,0.5303,0.78,0.1642,60,487,547
8983,5/19/2011,2,0,5,18,0,4,1,1,0.6,0.6212,0.55,0.1642,59,454,513
8984,5/20/2011,2,0,5,7,0,5,1,1,0.5,0.4848,0.77,0.1642,30,289,319
8985,5/20/2011,2,0,5,16,0,5,1,2,0.6,0.6212,0.53,0.1642,61,269,330
8986,5/20/2011,2,0,5,18,0,5,1,1,0.6,0.6212,0.56,0.1642,79,394,473
8987,5/20/2011,2,0,5,23,0,5,1,1,0.52,0.5,0.72,0.1642,15,100,115
8988,5/21/2011,2,0,5,17,0,6,0,2,0.72,0.6515,0.42,0.1642,191,253,444
8989,5/21/2011,2,0,5,18,0,6,0,2,0.7,0.6364,0.45,0.1642,191,253,444
8990,5/21/2011,2,0,5,19,0,6,0,1,0.68,0.6364,0.47,0.1642,117,184,301
8991,5/22/2011,2,0,5,0,0,0,0,1,0.54,0.5152,0.88,0.1642,31,100,131
8992,5/22/2011,2,0,5,15,0,0,0,2,0.66,0.6212,0.61,0.1642,110,221,331
8993,5/22/2011,2,0,5,20,0,0,0,1,0.64,0.6061,0.65,0.1642,57,174,231
8994,5/23/2011,2,0,5,2,0,1,1,3,0.56,0.5303,0.88,0.1642,2,3,5
8995,5/23/2011,2,0,5,3,0,1,1,3,0.54,0.5152,0.94,0.1642,0,4,4
8996,5/24/2011,2,0,5,1,0,2,1,2,0.6,0.5152,0.94,0.1642,6,9,15
8997,5/24/2011,2,0,5,23,0,2,1,3,0.66,0.6212,0.74,0.1642,13,53,66
8998,5/25/2011,2,0,5,14,0,3,1,1,0.74,0.6818,0.55,0.1642,47,121,168
8999,5/25/2011,2,0,5,20,0,3,1,1,0.7,0.6515,0.61,0.1642,56,284,340
9000,5/26/2011,2,0,5,8,0,4,1,2,0.66,0.6061,0.83,0.1642,31,458,489
9001,5/26/2011,2,0,5,9,0,4,1,1,0.72,0.6818,0.7,0.1642,22,194,216
9002,5/26/2011,2,0,5,20,0,4,1,1,0.72,0.6667,0.58,0.1642,55,267,322
9003,5/27/2011,2,0,5,7,0,5,1,1,0.64,0.6061,0.73,0.1642,20,229,249
9004,5/29/2011,2,0,5,1,0,0,0,1,0.62,0.5606,0.88,0.1642,17,49,66
9005,5/29/2011,2,0,5,5,0,0,0,1,0.6,0.5152,0.94,0.1642,3,3,6
9006,5/29/2011,2,0,5,21,0,0,0,1,0.68,0.6364,0.83,0.1642,107,122,229
9007,5/29/2011,2,0,5,23,0,0,0,1,0.66,0.5909,0.89,0.1642,48,87,135
9008,5/30/2011,2,0,5,4,1,1,0,1,0.62,0.5455,0.94,0.1642,2,4,6
9009,5/30/2011,2,0,5,18,1,1,0,1,0.86,0.7879,0.41,0.1642,77,172,249
9010,5/30/2011,2,0,5,22,1,1,0,1,0.72,0.697,0.74,0.1642,26,80,106
9011,5/31/2011,2,0,5,13,0,2,1,1,0.9,0.8333,0.39,0.1642,37,110,147
9012,5/31/2011,2,0,5,15,0,2,1,1,0.9,0.8182,0.37,0.1642,42,133,175
9013,5/31/2011,2,0,5,22,0,2,1,1,0.74,0.697,0.7,0.1642,42,117,159
9014,6/1/2011,2,0,6,0,0,3,1,1,0.7,0.6667,0.79,0.1642,9,25,34
9015,6/1/2011,2,0,6,2,0,3,1,1,0.7,0.6667,0.79,0.1642,0,3,3
9016,6/1/2011,2,0,6,7,0,3,1,2,0.7,0.6667,0.79,0.1642,19,265,284
9017,6/1/2011,2,0,6,19,0,3,1,2,0.74,0.7121,0.79,0.1642,16,248,264
9018,6/1/2011,2,0,6,23,0,3,1,1,0.74,0.6667,0.51,0.1642,10,59,69
9019,6/3/2011,2,0,6,9,0,5,1,1,0.58,0.5455,0.4,0.1642,36,194,230
9020,6/3/2011,2,0,6,20,0,5,1,1,0.64,0.6212,0.29,0.1642,57,236,293
9021,6/4/2011,2,0,6,12,0,6,0,1,0.7,0.6364,0.32,0.1642,150,270,420
9022,6/4/2011,2,0,6,18,0,6,0,2,0.74,0.6515,0.3,0.1642,127,214,341
9023,6/5/2011,2,0,6,1,0,0,0,2,0.64,0.6212,0.61,0.1642,26,70,96
9024,6/5/2011,2,0,6,2,0,0,0,2,0.64,0.6212,0.61,0.1642,16,48,64
9025,6/5/2011,2,0,6,3,0,0,0,2,0.62,0.6061,0.65,0.1642,22,25,47
9026,6/5/2011,2,0,6,4,0,0,0,2,0.62,0.6061,0.65,0.1642,4,8,12
9027,6/5/2011,2,0,6,14,0,0,0,1,0.7,0.6515,0.58,0.1642,161,224,385
9028,6/5/2011,2,0,6,19,0,0,0,1,0.68,0.6364,0.65,0.1642,108,249,357
9029,6/5/2011,2,0,6,21,0,0,0,1,0.64,0.6061,0.73,0.1642,54,111,165
9030,6/6/2011,2,0,6,9,0,1,1,1,0.7,0.6515,0.58,0.1642,26,162,188
9031,6/6/2011,2,0,6,12,0,1,1,1,0.76,0.6667,0.37,0.1642,25,128,153
9032,6/7/2011,2,0,6,5,0,2,1,1,0.58,0.5455,0.88,0.1642,2,30,32
9033,6/8/2011,2,0,6,8,0,3,1,1,0.76,0.7121,0.58,0.1642,46,435,481
9034,6/8/2011,2,0,6,9,0,3,1,1,0.76,0.7121,0.58,0.1642,34,168,202
9035,6/8/2011,2,0,6,15,0,3,1,1,0.92,0.8788,0.4,0.1642,28,100,128
9036,6/8/2011,2,0,6,22,0,3,1,1,0.76,0.7424,0.75,0.1642,37,139,176
9037,6/9/2011,2,0,6,2,0,4,1,2,0.72,0.7121,0.84,0.1642,0,6,6
9038,6/9/2011,2,0,6,15,0,4,1,1,0.94,0.8333,0.31,0.1642,18,86,104
9039,6/9/2011,2,0,6,22,0,4,1,2,0.74,0.6818,0.58,0.1642,22,131,153
9040,6/9/2011,2,0,6,23,0,4,1,2,0.74,0.697,0.57,0.1642,15,82,97
9041,6/10/2011,2,0,6,2,0,5,1,1,0.68,0.6364,0.69,0.1642,6,7,13
9042,6/10/2011,2,0,6,3,0,5,1,1,0.68,0.6364,0.69,0.1642,3,3,6
9043,6/10/2011,2,0,6,4,0,5,1,1,0.66,0.6061,0.78,0.1642,0,4,4
9044,6/10/2011,2,0,6,5,0,5,1,1,0.66,0.6061,0.78,0.1642,0,28,28
9045,6/10/2011,2,0,6,23,0,5,1,1,0.72,0.697,0.74,0.1642,36,110,146
9046,6/11/2011,2,0,6,10,0,6,0,1,0.74,0.6818,0.58,0.1642,91,173,264
9047,6/11/2011,2,0,6,17,0,6,0,2,0.74,0.6818,0.58,0.1642,147,190,337
9048,6/12/2011,2,0,6,4,0,0,0,1,0.62,0.5606,0.88,0.1642,8,6,14
9049,6/12/2011,2,0,6,18,0,0,0,1,0.7,0.6667,0.74,0.1642,69,187,256
9050,6/12/2011,2,0,6,20,0,0,0,1,0.66,0.6061,0.83,0.1642,62,144,206
9051,6/14/2011,2,0,6,15,0,2,1,1,0.64,0.6212,0.47,0.1642,42,136,178
9052,6/14/2011,2,0,6,20,0,2,1,1,0.6,0.6212,0.56,0.1642,60,237,297
9053,6/15/2011,2,0,6,10,0,3,1,1,0.64,0.6212,0.47,0.1642,27,108,135
9054,6/15/2011,2,0,6,20,0,3,1,1,0.66,0.6212,0.44,0.1642,57,273,330
9055,6/16/2011,2,0,6,6,0,4,1,3,0.58,0.5455,0.73,0.1642,8,104,112
9056,6/16/2011,2,0,6,7,0,4,1,3,0.56,0.5303,0.78,0.1642,16,172,188
9057,6/17/2011,2,0,6,16,0,5,1,1,0.76,0.6818,0.45,0.1642,69,286,355
9058,6/18/2011,2,0,6,17,0,6,0,2,0.76,0.6818,0.48,0.1642,210,239,449
9059,6/19/2011,2,0,6,6,0,0,0,2,0.66,0.6061,0.78,0.1642,11,22,33
9060,6/19/2011,2,0,6,7,0,0,0,2,0.66,0.6061,0.78,0.1642,35,36,71
9061,6/20/2011,2,0,6,0,0,1,1,1,0.66,0.6061,0.83,0.1642,7,19,26
9062,6/20/2011,2,0,6,4,0,1,1,3,0.62,0.5606,0.88,0.1642,1,2,3
9063,6/20/2011,2,0,6,16,0,1,1,1,0.7,0.6515,0.58,0.1642,61,238,299
9064,6/20/2011,2,0,6,21,0,1,1,1,0.64,0.6061,0.73,0.1642,39,167,206
9065,6/21/2011,3,0,6,0,0,2,1,1,0.62,0.5909,0.78,0.1642,10,23,33
9066,6/21/2011,3,0,6,1,0,2,1,3,0.62,0.5909,0.78,0.1642,2,12,14
9067,6/21/2011,3,0,6,2,0,2,1,3,0.62,0.5758,0.83,0.1642,1,5,6
9068,6/21/2011,3,0,6,3,0,2,1,3,0.62,0.5758,0.83,0.1642,0,2,2
9069,6/21/2011,3,0,6,11,0,2,1,1,0.66,0.6061,0.83,0.1642,52,119,171
9070,6/21/2011,3,0,6,12,0,2,1,1,0.7,0.6667,0.74,0.1642,40,149,189
9071,6/21/2011,3,0,6,13,0,2,1,1,0.74,0.697,0.66,0.1642,49,158,207
9072,6/22/2011,3,0,6,9,0,3,1,1,0.72,0.697,0.79,0.1642,14,205,219
9073,6/22/2011,3,0,6,11,0,3,1,1,0.74,0.697,0.7,0.1642,37,108,145
9074,6/22/2011,3,0,6,21,0,3,1,1,0.74,0.7121,0.79,0.1642,31,216,247
9075,6/23/2011,3,0,6,3,0,4,1,2,0.72,0.697,0.74,0.1642,1,4,5
9076,6/23/2011,3,0,6,5,0,4,1,1,0.72,0.697,0.74,0.1642,2,22,24
9077,6/23/2011,3,0,6,6,0,4,1,1,0.72,0.697,0.74,0.1642,8,92,100
9078,6/24/2011,3,0,6,3,0,5,1,1,0.66,0.6061,0.83,0.1642,1,4,5
9079,6/24/2011,3,0,6,20,0,5,1,1,0.72,0.6515,0.45,0.1642,66,222,288
9080,6/25/2011,3,0,6,0,0,6,0,1,0.68,0.6364,0.47,0.1642,19,97,116
9081,6/25/2011,3,0,6,1,0,6,0,1,0.66,0.6212,0.5,0.1642,20,75,95
9082,6/25/2011,3,0,6,21,0,6,0,1,0.68,0.6364,0.51,0.1642,62,140,202
9083,6/26/2011,3,0,6,12,0,0,0,1,0.74,0.6515,0.4,0.1642,175,268,443
9084,6/26/2011,3,0,6,17,0,0,0,2,0.72,0.6515,0.42,0.1642,178,243,421
9085,6/27/2011,3,0,6,4,0,1,1,2,0.6,0.5606,0.83,0.1642,1,8,9
9086,6/27/2011,3,0,6,5,0,1,1,2,0.62,0.5758,0.83,0.1642,1,21,22
9087,6/27/2011,3,0,6,6,0,1,1,2,0.62,0.5909,0.78,0.1642,4,90,94
9088,6/28/2011,3,0,6,6,0,2,1,1,0.66,0.6061,0.83,0.1642,7,117,124
9089,6/28/2011,3,0,6,8,0,2,1,1,0.7,0.6667,0.79,0.1642,39,417,456
9090,6/28/2011,3,0,6,10,0,2,1,1,0.8,0.7424,0.49,0.1642,45,112,157
9091,6/29/2011,3,0,6,15,0,3,1,1,0.82,0.7121,0.3,0.1642,43,146,189
9092,6/30/2011,3,0,6,0,0,4,1,1,0.66,0.6212,0.5,0.1642,15,39,54
9093,6/30/2011,3,0,6,3,0,4,1,1,0.6,0.6061,0.6,0.1642,2,7,9
9094,6/30/2011,3,0,6,12,0,4,1,1,0.76,0.6667,0.35,0.1642,50,183,233
9095,6/30/2011,3,0,6,22,0,4,1,1,0.7,0.6364,0.42,0.1642,43,164,207
9096,7/1/2011,3,0,7,8,0,5,1,1,0.7,0.6364,0.42,0.1642,39,453,492
9097,7/1/2011,3,0,7,9,0,5,1,1,0.74,0.6515,0.35,0.1642,58,202,260
9098,7/1/2011,3,0,7,10,0,5,1,1,0.76,0.6667,0.33,0.1642,61,109,170
9099,7/2/2011,3,0,7,15,0,6,0,1,0.86,0.7273,0.19,0.1642,168,163,331
9100,7/2/2011,3,0,7,22,0,6,0,1,0.72,0.6667,0.51,0.1642,78,123,201
9101,7/3/2011,3,0,7,1,0,0,0,2,0.7,0.6515,0.61,0.1642,23,55,78
9102,7/3/2011,3,0,7,10,0,0,0,1,0.74,0.697,0.66,0.1642,131,133,264
9103,7/3/2011,3,0,7,21,0,0,0,2,0.66,0.6061,0.83,0.1642,75,92,167
9104,7/3/2011,3,0,7,23,0,0,0,1,0.64,0.5758,0.83,0.1642,70,77,147
9105,7/4/2011,3,0,7,6,1,1,0,1,0.64,0.5758,0.89,0.1642,5,11,16
9106,7/4/2011,3,0,7,19,1,1,0,2,0.78,0.7121,0.49,0.1642,170,205,375
9107,7/5/2011,3,0,7,0,0,2,1,2,0.7,0.6515,0.65,0.1642,19,36,55
9108,7/5/2011,3,0,7,4,0,2,1,1,0.66,0.6212,0.69,0.1642,1,4,5
9109,7/5/2011,3,0,7,14,0,2,1,1,0.8,0.7424,0.49,0.1642,66,112,178
9110,7/5/2011,3,0,7,18,0,2,1,1,0.8,0.7576,0.55,0.1642,70,426,496
9111,7/5/2011,3,0,7,23,0,2,1,1,0.74,0.697,0.66,0.1642,19,54,73
9112,7/7/2011,3,0,7,9,0,4,1,1,0.74,0.697,0.7,0.1642,25,154,179
9113,7/7/2011,3,0,7,21,0,4,1,1,0.74,0.6818,0.62,0.1642,39,170,209
9114,7/7/2011,3,0,7,22,0,4,1,1,0.74,0.6818,0.62,0.1642,32,150,182
9115,7/8/2011,3,0,7,2,0,5,1,2,0.7,0.6667,0.74,0.1642,10,12,22
9116,7/8/2011,3,0,7,20,0,5,1,1,0.66,0.6061,0.83,0.1642,30,220,250
9117,7/9/2011,3,0,7,2,0,6,0,1,0.64,0.5758,0.89,0.1642,12,43,55
9118,7/9/2011,3,0,7,5,0,6,0,2,0.62,0.5606,0.88,0.1642,4,11,15
9119,7/9/2011,3,0,7,10,0,6,0,1,0.76,0.697,0.52,0.1642,87,177,264
9120,7/9/2011,3,0,7,19,0,6,0,1,0.76,0.697,0.55,0.1642,128,178,306
9121,7/9/2011,3,0,7,21,0,6,0,1,0.74,0.6818,0.58,0.1642,83,155,238
9122,7/9/2011,3,0,7,22,0,6,0,1,0.72,0.6818,0.62,0.1642,60,154,214
9123,7/10/2011,3,0,7,0,0,0,0,1,0.7,0.6515,0.61,0.1642,42,112,154
9124,7/11/2011,3,0,7,3,0,1,1,1,0.68,0.6364,0.65,0.1642,2,8,10
9125,7/12/2011,3,0,7,4,0,2,1,1,0.7,0.6667,0.79,0.1642,0,6,6
9126,7/12/2011,3,0,7,10,0,2,1,1,0.82,0.7727,0.52,0.1642,38,85,123
9127,7/12/2011,3,0,7,11,0,2,1,1,0.82,0.7727,0.52,0.1642,39,86,125
9128,7/13/2011,3,0,7,6,0,3,1,1,0.74,0.6818,0.58,0.1642,18,103,121
9129,7/13/2011,3,0,7,11,0,3,1,1,0.84,0.7424,0.39,0.1642,55,110,165
9130,7/13/2011,3,0,7,20,0,3,1,1,0.7,0.6667,0.84,0.1642,61,281,342
9131,7/15/2011,3,0,7,2,0,5,1,1,0.6,0.5758,0.78,0.1642,16,22,38
9132,7/15/2011,3,0,7,4,0,5,1,1,0.6,0.5909,0.73,0.1642,2,8,10
9133,7/15/2011,3,0,7,10,0,5,1,2,0.66,0.6212,0.61,0.1642,59,107,166
9134,7/15/2011,3,0,7,15,0,5,1,1,0.72,0.6515,0.45,0.1642,74,163,237
9135,7/15/2011,3,0,7,23,0,5,1,1,0.64,0.6212,0.61,0.1642,41,126,167
9136,7/16/2011,3,0,7,6,0,6,0,1,0.6,0.5758,0.78,0.1642,16,21,37
9137,7/16/2011,3,0,7,8,0,6,0,1,0.66,0.6212,0.65,0.1642,37,90,127
9138,7/17/2011,3,0,7,4,0,0,0,1,0.62,0.5909,0.73,0.1642,4,6,10
9139,7/17/2011,3,0,7,6,0,0,0,1,0.62,0.5909,0.73,0.1642,10,11,21
9140,7/17/2011,3,0,7,7,0,0,0,1,0.64,0.6061,0.73,0.1642,20,30,50
9141,7/18/2011,3,0,7,4,0,1,1,1,0.64,0.5909,0.78,0.1642,1,3,4
9142,7/18/2011,3,0,7,23,0,1,1,1,0.74,0.697,0.66,0.1642,32,59,91
9143,7/19/2011,3,0,7,2,0,2,1,1,0.72,0.6818,0.7,0.1642,9,4,13
9144,7/19/2011,3,0,7,3,0,2,1,1,0.72,0.6818,0.7,0.1642,2,1,3
9145,7/19/2011,3,0,7,7,0,2,1,2,0.74,0.697,0.7,0.1642,28,287,315
9146,7/19/2011,3,0,7,8,0,2,1,2,0.76,0.7273,0.7,0.1642,31,381,412
9147,7/19/2011,3,0,7,10,0,2,1,2,0.82,0.7879,0.56,0.1642,29,112,141
9148,7/19/2011,3,0,7,23,0,2,1,3,0.72,0.697,0.79,0.1642,19,73,92
9149,7/20/2011,3,0,7,15,0,3,1,1,0.86,0.8182,0.5,0.1642,36,102,138
9150,7/20/2011,3,0,7,19,0,3,1,1,0.82,0.8485,0.67,0.1642,59,323,382
9151,7/20/2011,3,0,7,21,0,3,1,1,0.8,0.803,0.66,0.1642,33,209,242
9152,7/21/2011,3,0,7,8,0,4,1,2,0.76,0.7576,0.79,0.1642,23,358,381
9153,7/21/2011,3,0,7,22,0,4,1,1,0.82,0.8636,0.71,0.1642,36,113,149
9154,7/21/2011,3,0,7,23,0,4,1,1,0.8,0.8182,0.71,0.1642,40,73,113
9155,7/22/2011,3,0,7,8,0,5,1,2,0.84,0.8485,0.63,0.1642,30,292,322
9156,7/22/2011,3,0,7,12,0,5,1,1,0.94,0.9545,0.48,0.1642,20,95,115
9157,7/22/2011,3,0,7,13,0,5,1,1,0.94,0.9848,0.51,0.1642,25,98,123
9158,7/22/2011,3,0,7,18,0,5,1,1,0.9,0.8182,0.37,0.1642,34,250,284
9159,7/23/2011,3,0,7,9,0,6,0,1,0.84,0.7879,0.49,0.1642,30,102,132
9160,7/23/2011,3,0,7,13,0,6,0,1,0.94,0.8788,0.38,0.1642,78,167,245
9161,7/24/2011,3,0,7,12,0,0,0,1,0.9,0.8636,0.45,0.1642,85,161,246
9162,7/24/2011,3,0,7,18,0,0,0,1,0.88,0.8182,0.42,0.1642,67,176,243
9163,7/24/2011,3,0,7,19,0,0,0,1,0.86,0.803,0.47,0.1642,70,170,240
9164,7/24/2011,3,0,7,20,0,0,0,1,0.84,0.7879,0.49,0.1642,52,143,195
9165,7/26/2011,3,0,7,4,0,2,1,1,0.68,0.6364,0.88,0.1642,0,6,6
9166,7/27/2011,3,0,7,0,0,3,1,2,0.78,0.7121,0.52,0.1642,19,26,45
9167,7/27/2011,3,0,7,3,0,3,1,1,0.72,0.6667,0.58,0.1642,0,4,4
9168,7/27/2011,3,0,7,16,0,3,1,1,0.86,0.7273,0.25,0.1642,40,228,268
9169,7/28/2011,3,0,7,7,0,4,1,1,0.72,0.6818,0.7,0.1642,27,278,305
9170,7/28/2011,3,0,7,8,0,4,1,1,0.74,0.697,0.66,0.1642,47,409,456
9171,7/28/2011,3,0,7,16,0,4,1,1,0.86,0.803,0.47,0.1642,42,214,256
9172,7/29/2011,3,0,7,0,0,5,1,1,0.74,0.7121,0.79,0.1642,12,45,57
9173,7/29/2011,3,0,7,21,0,5,1,1,0.82,0.7576,0.46,0.1642,29,134,163
9174,7/30/2011,3,0,7,3,0,6,0,1,0.74,0.6818,0.62,0.1642,18,25,43
9175,7/30/2011,3,0,7,4,0,6,0,1,0.72,0.6818,0.66,0.1642,4,6,10
9176,7/30/2011,3,0,7,12,0,6,0,1,0.84,0.7273,0.32,0.1642,111,230,341
9177,7/30/2011,3,0,7,21,0,6,0,1,0.8,0.7424,0.49,0.1642,82,123,205
9178,7/31/2011,3,0,7,10,0,0,0,1,0.84,0.7424,0.36,0.1642,91,163,254
9179,7/31/2011,3,0,7,11,0,0,0,1,0.86,0.7424,0.28,0.1642,112,163,275
9180,7/31/2011,3,0,7,14,0,0,0,1,0.9,0.7727,0.24,0.1642,130,196,326
